date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:36:06	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:36:05%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/page/2	D:/1.websites/admin%20panal/writingerrands.com/register9c8a.html	(from https://writingerrands.com/blog/page/2/)
02:36:08	27101/27101	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:36:08%20GMT	https://writingerrands.com/blog/tag/acute-cough/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/acute-cough/index.html	(from https://writingerrands.com/blog/page/2/)
02:36:09	71320/71320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Socicon.eot?xvgs9q	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Sociconf25b.eot	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/socicon.css?ver=1.8.5)
02:36:10	40748/40748	---M--	200	added ('OK')	font/woff2	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Socicon.woff2?xvgs9q	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Sociconf25b.woff2	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/socicon.css?ver=1.8.5)
02:36:12	71156/71156	---M--	200	added ('OK')	font/ttf	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Socicon.ttf?xvgs9q	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Sociconf25b.ttf	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/socicon.css?ver=1.8.5)
02:36:13	71232/71232	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Socicon.woff?xvgs9q	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Sociconf25b.woff	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/socicon.css?ver=1.8.5)
02:36:16	156405/156405	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Socicon.svg?xvgs9q	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/fonts/Sociconf25b.svg	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/icons/socicon.css?ver=1.8.5)
02:36:17	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont.eot?v=4.7.0	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont3e6e.eot	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/css/font-awesome.min.css?ver=1.8.5)
02:36:19	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont.eot?	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfontd41d.eot	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/css/font-awesome.min.css?ver=1.8.5)
02:36:19	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont3e6e.woff2	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/css/font-awesome.min.css?ver=1.8.5)
02:36:21	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont.woff?v=4.7.0	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont3e6e.woff	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/css/font-awesome.min.css?ver=1.8.5)
02:36:23	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont3e6e.ttf	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/css/font-awesome.min.css?ver=1.8.5)
02:36:25	36069/36069	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:36:24%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.eot	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.1b3.delayed	(from https://writingerrands.com/blog/wp-content/themes/blogeasy-child/css/bootstrap.css?ver=1.0.3.1597622517)
02:36:26	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2013:10:24%20GMT	https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont.svg?v=4.7.0	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/fonts/fontawesome-webfont3e6e.svg	(from https://writingerrands.com/blog/wp-content/plugins/woo-product-social-sharing/public/css/fa/css/font-awesome.min.css?ver=1.8.5)
02:36:27	36069/36069	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:36:26%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.eot?	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.1b4d41d.delayed	(from https://writingerrands.com/blog/wp-content/themes/blogeasy-child/css/bootstrap.css?ver=1.0.3.1597622517)
02:36:29	36073/36073	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:36:28%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.woff2	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.1b5.delayed	(from https://writingerrands.com/blog/wp-content/themes/blogeasy-child/css/bootstrap.css?ver=1.0.3.1597622517)
02:36:31	36071/36071	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:36:30%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.woff	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.1b6.delayed	(from https://writingerrands.com/blog/wp-content/themes/blogeasy-child/css/bootstrap.css?ver=1.0.3.1597622517)
02:36:32	36069/36069	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:36:32%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.ttf	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.1b7.delayed	(from https://writingerrands.com/blog/wp-content/themes/blogeasy-child/css/bootstrap.css?ver=1.0.3.1597622517)
02:36:34	36069/36069	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:36:33%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.svg	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy-child/fonts/glyphicons-halflings-regular.1b8.delayed	(from https://writingerrands.com/blog/wp-content/themes/blogeasy-child/css/bootstrap.css?ver=1.0.3.1597622517)
02:36:37	98620/98620	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.eot	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.eot	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:38	98620/98620	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.eot?	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400d41d.eot	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:39	54420/54420	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.woff2	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.woff2	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:41	63712/63712	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.woff	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.woff	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:43	98384/98384	---M--	200	added ('OK')	font/ttf	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.ttf	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.ttf	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:45	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.eot	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.eot	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:46	507478/507478	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.svg	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-brands-400.svg	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:47	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.eot?	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400d41d.eot	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:48	12220/12220	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.woff2	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.woff2	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:49	14712/14712	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.woff	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.woff	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:51	30928/30928	---M--	200	added ('OK')	font/ttf	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.ttf	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.ttf	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:53	107199/107199	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.svg	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-regular-400.svg	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:55	102152/102152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.eot	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.eot	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:56	102152/102152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.eot?	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900d41d.eot	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:57	38784/38784	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.woff2	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.woff2	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:36:58	48704/48704	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.woff	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.woff	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:37:01	101932/101932	---M--	200	added ('OK')	font/ttf	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.ttf	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.ttf	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:37:04	378215/378215	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Nov%202019%2011:20:50%20GMT	https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.svg	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/themes/blogeasy/assets/webfonts/fa-solid-900.svg	(from https://writingerrands.com/blog/wp-content/themes/blogeasy/assets/css/fontawesome-all.css?ver=5.0.6)
02:37:04	907/907	---MC-	200	added ('OK')	application/rss+xml	etag:%22aa038d565c374ad6ed7366ae4df2b97a%22	https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/feed/index.html	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:05	15738/15738	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:37:03%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/posts/414	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/posts/414.json	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:37:05%20GMT	https://writingerrands.com/blog/?p=414	D:/1.websites/admin%20panal/writingerrands.com/blog/index24eb.html	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:06	2951/2951	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:37:05%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fmaking-online-money-transfer-to-africa-with-moneygram%2F	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embed2fe5.json	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:07	3049/3049	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20May%202021%2009:37:07%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fmaking-online-money-transfer-to-africa-with-moneygram%2F&format=xml	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embed0d69	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:09	36105/36105	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:37:08%20GMT	https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/static.olark.com/jsclient/loader.1ce.delayed	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:37:10%20GMT	https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/index.1cf.delayed	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:12	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:12%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram	D:/1.websites/admin%20panal/writingerrands.com/login49eb.html	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:14	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:13%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram	D:/1.websites/admin%20panal/writingerrands.com/register49eb.html	(from https://writingerrands.com/blog/making-online-money-transfer-to-africa-with-moneygram/)
02:37:16	51003/51003	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:15%20GMT	https://writingerrands.com/blog/author/benedict97144/page/2/	D:/1.websites/admin%20panal/writingerrands.com/blog/author/benedict97144/page/2/index.html	(from https://writingerrands.com/blog/author/benedict97144/)
02:37:17	3796/3796	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:37:16%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/users/2	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/users/2.json	(from https://writingerrands.com/blog/author/benedict97144/)
02:37:18	82161/82161	---MC-	200	added ('OK')	application/rss+xml	etag:%229d7590b7a61c505a3ef8d6ee599e6d50%22	https://writingerrands.com/blog/author/benedict97144/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/author/benedict97144/feed/index.html	(from https://writingerrands.com/blog/author/benedict97144/)
02:37:18	36039/36039	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:37:17%20GMT	https://writingerrands.com/blog/author/benedict97144/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/author/benedict97144/static.olark.com/jsclient/loader.1d3.delayed	(from https://writingerrands.com/blog/author/benedict97144/)
02:37:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:37:19%20GMT	https://writingerrands.com/blog/author/benedict97144/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/author/benedict97144/index.1d4.delayed	(from https://writingerrands.com/blog/author/benedict97144/)
02:37:23	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:21%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/author/benedict97144	D:/1.websites/admin%20panal/writingerrands.com/loginf3bc.html	(from https://writingerrands.com/blog/author/benedict97144/)
02:37:25	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:24%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/author/benedict97144	D:/1.websites/admin%20panal/writingerrands.com/registerf3bc.html	(from https://writingerrands.com/blog/author/benedict97144/)
02:37:26	11837/11837	---MC-	200	added ('OK')	application/rss+xml	etag:%229d7590b7a61c505a3ef8d6ee599e6d50%22	https://writingerrands.com/blog/category/guide/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/category/guide/feed/index.html	(from https://writingerrands.com/blog/category/guide/)
02:37:27	3057/3057	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:37:26%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/categories/86	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/categories/86.json	(from https://writingerrands.com/blog/category/guide/)
02:37:28	34709/34709	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:37:28%20GMT	https://writingerrands.com/blog/category/guide/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/category/guide/static.olark.com/jsclient/loader.1d8.delayed	(from https://writingerrands.com/blog/category/guide/)
02:37:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:37:29%20GMT	https://writingerrands.com/blog/category/guide/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/category/guide/index.1d9.delayed	(from https://writingerrands.com/blog/category/guide/)
02:37:31	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:31%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/category/guide	D:/1.websites/admin%20panal/writingerrands.com/login006c.html	(from https://writingerrands.com/blog/category/guide/)
02:37:33	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:32%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/category/guide	D:/1.websites/admin%20panal/writingerrands.com/register006c.html	(from https://writingerrands.com/blog/category/guide/)
02:37:35	820/820	---MC-	200	added ('OK')	application/rss+xml	etag:%22aa038d565c374ad6ed7366ae4df2b97a%22	https://writingerrands.com/blog/pueperium-and-management/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/pueperium-and-management/feed/index.html	(from https://writingerrands.com/blog/pueperium-and-management/)
02:37:35	12660/12660	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:37:34%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/posts/436	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/posts/436.json	(from https://writingerrands.com/blog/pueperium-and-management/)
02:37:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:37:36%20GMT	https://writingerrands.com/blog/?p=436	D:/1.websites/admin%20panal/writingerrands.com/blog/indexc1f6.html	(from https://writingerrands.com/blog/pueperium-and-management/)
02:37:36	2730/2730	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:37:36%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fpueperium-and-management%2F	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embedf1d5.json	(from https://writingerrands.com/blog/pueperium-and-management/)
02:37:38	2828/2828	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20May%202021%2009:37:37%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fpueperium-and-management%2F&format=xml	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embed64b6	(from https://writingerrands.com/blog/pueperium-and-management/)
02:37:39	36047/36047	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:37:39%20GMT	https://writingerrands.com/blog/pueperium-and-management/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/pueperium-and-management/static.olark.com/jsclient/loader.1df.delayed	(from https://writingerrands.com/blog/pueperium-and-management/)
02:37:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:37:40%20GMT	https://writingerrands.com/blog/pueperium-and-management/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/pueperium-and-management/index.1e0.delayed	(from https://writingerrands.com/blog/pueperium-and-management/)
02:37:43	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:42%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/pueperium-and-management	D:/1.websites/admin%20panal/writingerrands.com/login0bd3.html	(from https://writingerrands.com/blog/pueperium-and-management/)
02:37:44	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:37:43%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/pueperium-and-management	D:/1.websites/admin%20panal/writingerrands.com/register0bd3.html	(from https://writingerrands.com/blog/pueperium-and-management/)
